Comuna Brădeşti;RO
Comuna Braloştiţa;RO
Comuna Bratovoeşti;RO
Comuna Breasta;RO
Comuna Bucovăţ;RO
Comuna Bulzeşti;RO
Comuna Călăraşi;RO
Comuna Calopăru;RO
Comuna Caraula;RO
Comuna Cârcea;RO
Comuna Cârna;RO
Comuna Carpen;RO
Comuna Castranova;RO
Comuna Catane;RO
Comuna Celaru;RO
Comuna Cerãt;RO
Comuna Cernăteşti;RO
Comuna Cetate;RO
Comuna Cioroiaşi;RO
Comuna Ciupercenii Noi;RO
Comuna Coşoveni;RO
Comuna Coţofenii din Dos;RO
Comuna Coţofenii din Faţă;RO
Comuna Dăneţi;RO
Comuna Desa;RO
Comuna Dioşti;RO
Comuna Dobreşti;RO
Comuna Dobroteşti;RO
Comuna Drăgoteşti;RO
Comuna Drãnic;RO
Comuna Fãrcaş;RO
Comuna Galicea Mare;RO
Comuna Galiciuica;RO
Comuna Gângiova;RO
Comuna Gherceşti;RO
Comuna Ghidici;RO
Comuna Ghindeni;RO
Comuna Gighera;RO
Comuna Giubega;RO
Comuna Giurgiţa;RO
Comuna Gogoşu;RO
Comuna Goicea;RO
Comuna Goieşti;RO
Comuna Greceşti;RO
Comuna Întorsura;RO
Comuna Işalniţa;RO
Comuna Izvoare;RO
Comuna Leu;RO
Comuna Lipovu;RO
Comuna Măceşu de Jos;RO
Comuna Măceşu de Sus;RO
Comuna Maglavit;RO
Comuna Malu Mare;RO
Comuna Mârşani;RO
Comuna Melineşti;RO
Comuna Mischii;RO
Comuna Moţăţei;RO
Comuna Murgaşi;RO
Comuna Negoi;RO
Comuna Orodel;RO
Comuna Ostroveni;RO
Comuna Perişor;RO
Comuna Pieleşti;RO
Comuna Piscu Vechi;RO
Comuna Pleniţa;RO
Comuna Pleşoi;RO
Comuna Podari;RO
Comuna Poiana Mare;RO
Comuna Predeşti;RO
Comuna Radovan;RO
Comuna Rast;RO
Comuna Robăneşti;RO
Comuna Rojişte;RO
Comuna Sadova;RO
Comuna Sălcuţa;RO
Comuna Scăeşti;RO
Comuna Seaca de Câmp;RO
Comuna Seaca de Pădure;RO
Comuna Secu;RO
Comuna Siliştea Crucii;RO
Comuna Şimnicu de Sus;RO
Comuna Sopot;RO
Comuna Tãlpaş;RO
Comuna Teasc;RO
Comuna Terpeziţa;RO
Comuna Teslui;RO
Comuna Ţuglui;RO
Comuna Unirea;RO
Comuna Urzicuţa;RO
Comuna Valea Stanciului;RO
Comuna Vârtop;RO
Comuna Vârvoru de Jos;RO
Comuna Vela;RO
Comuna Verbiţa;RO
Coşoveni;RO
Coţofenii din Dos;RO
Coțofenii din Față;RO
Craiova;RO
Dăbuleni;RO
Dăneţi;RO
Desa;RO
Dioşti;RO
Dobreşti;RO
Dobridor;RO
Dobrotești;RO
Drăgoteşti;RO
Drănic;RO
Făcăi;RO
Fărcaș;RO
Filiaşi;RO
Fratoștița;RO
Galicea Mare;RO
Galiciuica;RO
Gângiova;RO
Ghidici;RO
Ghindeni;RO
Ghizdăvești;RO
Gighera;RO
Giubega;RO
Giurgiţa;RO
Gogoşu;RO
Goicea;RO
Goiești;RO
Greceşti;RO
Hunia;RO
Întorsura;RO
Işalniţa;RO
Izvoare;RO
Leu;RO
Lipovu;RO
Lișteava;RO
Măceşu de Jos;RO
Măceşu de Sus;RO
Maglavit;RO
Malu Mare;RO
Mârşani;RO
Melineşti;RO
Mischii;RO
Mofleni;RO
Moţăţei;RO
Municipiul Bãileşti;RO
Municipiul Calafat;RO
Municipiul Craiova;RO
Murgași;RO
Nedeia;RO
Negoi;RO
Negoiești;RO
Ocolna;RO
Oraş Bechet;RO
Oraş Dãbuleni;RO
Oraş Filiaşi;RO
Oraş Segarcea;RO
Orodel;RO
Ostroveni;RO
Padea;RO
Perișor;RO
Pieleştí;RO
Piscu Nou;RO
Piscu Sadovei;RO
Piscu Vechi;RO
Pleniţa;RO
Pleșoi;RO
Podari;RO
Poiana Mare;RO
Popoveni;RO
Prapor;RO
Preajba;RO
Predeşti;RO
Puțuri;RO
Răcarii de Sus;RO
Radomir;RO
Radovan;RO
Rast;RO
Rojiște;RO
Sadova;RO
Salcia;RO
Sălcuţa;RO
Sărata;RO
Satu Nou Calopăr;RO
Scăeşti;RO
Seaca de Câmp;RO
Seaca de Pădure;RO
Secu;RO
Secui;RO
Segarcea;RO
Sfârcea;RO
Siliştea Crucii;RO
Şimnicu de Sus;RO
Smârdan;RO
Sopot;RO
Tălpaș;RO
Teasc;RO
Terpeziţa;RO
Teslui;RO
Ţuglui;RO
Unirea;RO
Urzicuţa;RO
Valea Stanciului;RO
Vârtop;RO
Vârvoru de Jos;RO
Vela;RO
Verbiţa;RO
Zănoaga;RO
Zăval;RO
Bălăbănești;RO
Bălăşeşti;RO
Băleni;RO
Balintești;RO
Băneasa;RO
Barcea;RO
Berești;RO
Bereşti-Sat;RO
Blânzi;RO
Brăhășești;RO
Brăhăşeştii de Sus;RO
Braniştea;RO
Bucești;RO
Buciumeni;RO
Cavadineşti;RO
Cerţeşti;RO
Chiraftei;RO
Ciorăști;RO
Cișmele;RO
Comuna Bălăbăneşti;RO
Comuna Bălăşeşti;RO
Comuna Băleni;RO
Comuna Băneasa;RO
Comuna Barcea;RO
Comuna Bereşti-Meria;RO
Comuna Brăhăşeşti;RO
Comuna Braniştea;RO
Comuna Buciumeni;RO
Comuna Cavadineşti;RO
Comuna Cerţeşti;RO
Comuna Corni;RO
Comuna Corod;RO
Comuna Cosmeşti;RO
Comuna Costache Negri;RO
Comuna Cuca;RO
Comuna Cudalbi;RO
Comuna Cuza Vodă;RO
Comuna Drăgăneşti;RO
Comuna Drăguşeni;RO
Comuna Fârţăneşti;RO
Comuna Folteşti;RO
Comuna Frumuşiţa;RO
Comuna Fundeni;RO
Comuna Ghidigeni;RO
Comuna Gohor;RO
Comuna Griviţa;RO
Comuna Independenţa;RO
Comuna Iveşti;RO
Comuna Jorăşti;RO
Comuna Lieşti;RO
Comuna Măstăcani;RO
Comuna Matca;RO
Comuna Movileni;RO
Comuna Munteni;RO
Comuna Nămoloasa;RO
Comuna Negrileşti;RO
Comuna Nicoreşti;RO
Comuna Oancea;RO
Comuna Pechea;RO
Comuna Piscu;RO
Comuna Poiana;RO
Comuna Priponeşti;RO
Comuna Rădeşti;RO
Comuna Rediu;RO
Comuna Scânteieşti;RO
Comuna Schela;RO
Comuna Şendreni;RO
Comuna Slobozia Conachi;RO
Comuna Smârdan;RO
Comuna Smulţi;RO
Comuna Suceveni;RO
Comuna Suhurlui;RO
Comuna Ţepu;RO
Comuna Tudor Vladimirescu;RO
Comuna Tuluceşti;RO
Comuna Umbrăreşti;RO
Comuna Valea Mãrului;RO
Comuna Vânători;RO
Comuna Vârlezi;RO
Comuna Vlădeşti;RO
Corni;RO
Corod;RO
Cosmeşti;RO
Cosmeștii-Vale;RO
Costache Negri;RO
Crăiești;RO
Cuca;RO
Cudalbi;RO
Cuza Vodă;RO
Drăgăneşti;RO
Drăguşeni;RO
Fântânele;RO
Fârţăneşti;RO
Folteşti;RO
Frumuşiţa;RO
Fundeni;RO
Furcenii Noi;RO
Galaţi;RO
Gănești;RO
Ghidigeni;RO
Gohor;RO
Griviţa;RO
Hanu Conachi;RO
Independenţa;RO
Iveşti;RO
Jorăşti;RO
Lieşti;RO
Mândrești;RO
Măstăcani;RO
Matca;RO
Moscu;RO
Movileni;RO
Municipiul Galaţi;RO
Municipiul Tecuci;RO
Munteni;RO
Nămoloasa;RO
Nămoloasa-Sat;RO
Negrilești;RO
Nicoreşti;RO
Oancea;RO
Odaia Manolache;RO
Oraş Bereşti;RO
Oraș Târgu Bujor;RO
Pechea;RO
Piscu;RO
Podoleni;RO
Poiana;RO
Priponeşti;RO
Rădești;RO
Rediu;RO
Scânteiești;RO
Schela;RO
Şendreni;RO
Șivița;RO
Slobozia Conachi;RO
Smârdan;RO
Smulţi;RO
Suceveni;RO
Suhurlui;RO
Tălpigi;RO
Târgu Bujor;RO
Tecuci;RO
Ţepu;RO
Toflea;RO
Tudor Vladimirescu;RO
Tuluceşti;RO
Umbrăreşti;RO
Umbrărești-Deal;RO
Ungureni;RO
Valea Mărului;RO
Vânători;RO
Vârlezi;RO
Viile;RO
Vlădeşti;RO
Adunații-Copăceni;RO
Bâcu;RO
Băneasa;RO
Bolintin Deal;RO
Bolintin Vale;RO
Brăniștari;RO
Braniștea;RO
Bucşani;RO
Bulbucata;RO
Buturugeni;RO
Călugăreni;RO
Câmpurelu;RO
Cartojani;RO
Căscioarele;RO
Cetatea;RO
Chiriacu;RO
Clejani;RO
Colibaşi;RO
Comana;RO
Comuna Adunaţii-Copăceni;RO
Comuna Băneasa;RO
Comuna Bolintin Deal;RO
Comuna Bucşani;RO
Comuna Bulbucata;RO
Comuna Buturugeni;RO
Comuna Călugăreni;RO
Comuna Clejani;RO
Comuna Colibaşi;RO
Comuna Comana;RO
Comuna Cosoba;RO
Comuna Crevedia Mare;RO
Comuna Daia;RO
Comună Floreşti-Stoeneşti;RO
Comuna Frăteşti;RO
Comuna Gãiseni;RO
Comuna Găujani;RO
Comuna Ghimpaţi;RO
Comuna Gogoşari;RO
Comuna Goştinari;RO
Comuna Gostinu;RO
Comuna Grădinari;RO
Comuna Greaca;RO
Comuna Herăşti;RO
Comuna Hotarele;RO
Comuna Iepureşti;RO
Comuna Isvoarele;RO
Comuna Izvoarele;RO
Comuna Joiţa;RO
Comuna Letca Nouă;RO
Comuna Malu;RO
Comuna Mârşa;RO
Comuna Mihai Bravu;RO
Comuna Ogrezeni;RO
Comuna Oinacu;RO
Comuna Prundu;RO
Comuna Putineiu;RO
Comuna Răsuceni;RO
Comuna Roata De Jos;RO
Comuna Săbăreni;RO
Comuna Schitu;RO
Comuna Singureni;RO
Comuna Slobozia;RO
Comuna Stăneşti;RO
Comuna Stoeneşti;RO
Comuna Toporu;RO
Comuna Ulmi;RO
Comuna Valea Dragului;RO
Comuna Vânătorii Mici;RO
Comuna Vărăşti;RO
Comuna Vedea;RO
Copaciu;RO
Cosoba;RO
Crevedia Mare;RO
Cucuruzu;RO
Daia;RO
Dărăști-Vlașca;RO
Dealu;RO
Dobreni;RO
Falaștoaca;RO
Florești;RO
Frăteşti;RO
Găiseni;RO
Găujani;RO
Ghimpați;RO
Giurgiu;RO
Gogoşari;RO
Gostinari;RO
Goştinari-Văcăreşti;RO
Gostinu;RO
Grădinari;RO
Grădiștea;RO
Greaca;RO
Herăști;RO
Hotarele;RO
Hulubești;RO
Icoana;RO
Iepureşti;RO
Izvoarele;RO
Joiţa;RO
Letca Nouă;RO
Letca Veche;RO
Malu;RO
Malu Spart;RO
Mârşa;RO
Mihai Bravu;RO
Mihai Vodă;RO
Mihăileşti;RO
Milcovățu;RO
Municipiul Giurgiu;RO
Naipu;RO
Novaci;RO
Ogrezeni;RO
Oinacu;RO
Oraş Bolintin-Vale;RO
Oraş Mihãileşti;RO
Pădureni;RO
Palanca;RO
Pietrele;RO
Pietrișu;RO
Plopșoru;RO
Popești;RO
Prundu;RO
Puieni;RO
Putineiu;RO
Răsuceni;RO
Remuș;RO
Roata de Jos;RO
Săbăreni;RO
Sadina;RO
Schitu;RO
Singureni;RO
Slobozia;RO
Stăneşti;RO
Stoeneşti;RO
Tântava;RO
Toporu;RO
Trestieni;RO
Ulmi;RO
Uzunu;RO
Valea Dragului;RO
Vânătorii Mari;RO
Vânătorii Mici;RO
Vărăşti;RO
Vedea;RO
Vieru;RO
Vlad Țepeș;RO
Zorile;RO
Albeni;RO
Alimpeşti;RO
Andreești;RO
Aninoasa;RO
Arcani;RO
Baia de Fier;RO
Bălcești;RO
Băleşti;RO
Bâlta;RO
Bâlteni;RO
Bărbăteşti;RO
Bengești;RO
Berleşti;RO
Bolboşi;RO
Borăscu;RO
Brăneşti;RO
Bumbeşti-Jiu;RO
Bustuchin;RO
Câlnic;RO
Căpreni;RO
Cărpiniș;RO
Cătunele;RO
Ceauru;RO
Ciuperceni;RO
Cloșani;RO
Cocoreni;RO
Comuna Albeni;RO
Comuna Alimpeşti;RO
Comuna Aninoasa;RO
Comuna Arcani;RO
Comuna Baia de Fier;RO
Comuna Bălăneşti;RO
Comuna Băleşti;RO
Comuna Bâlteni;RO
Comuna Bărbăteşti;RO
Comuna Bengeşti-Ciocadia;RO
Comuna Bolboşi;RO
Comuna Borăscu;RO
Comuna Brăneşti;RO
Comuna Bumbeşti-Piţic;RO
Comuna Bustuchin;RO
Comuna Câlnic;RO
Comuna Căpreni;RO
Comuna Cătunele;RO
Comuna Ciuperceni;RO
Comuna Crasna;RO
Comuna Crușeț;RO
Comuna Dănciuleşti;RO
Comuna Dăneşti;RO
Comuna Drăgoteşti;RO
Comuna Drãguţeşti;RO
Comuna Fãrcãşeşti;RO
Comuna Glogova;RO
Comuna Godineşti;RO
Comuna Hurezani;RO
Comuna Ioneşti;RO
Comuna Jupâneşti;RO
Comuna Leleşti;RO
Comuna Licurici;RO
Comuna Logreşti-Moşteni;RO
Comuna Mătăsari;RO
Comuna Muşeteşti;RO
Comuna Negomir;RO
Comuna Padeş;RO
Comuna Peştişani;RO
Comuna Plopşoru;RO
Comuna Polovragi;RO
Comuna Prigoria;RO
Comuna Roşia De Amaradia;RO
Comuna Runcu;RO
Comuna Săcelu;RO
Comuna Samarineşti;RO
Comuna Săuleşti;RO
Comuna Schela;RO
Comuna Scoarţa;RO
Comuna Slivileşti;RO
Comuna Stăneşti;RO
Comuna Stejari;RO
Comuna Stoina;RO
Comuna Ţânţăreni;RO
Comuna Teleşti;RO
Comuna Turburea;RO
Comuna Turcineşti;RO
Comuna Urdari;RO
Comuna Văgiuleşti;RO
Comuna Vladimir;RO
Costești;RO
Covrigi;RO
Crasna;RO
Crușeț;RO
Dănciuleşti;RO
Dăneşti;RO
Dobrița;RO
Drăgoteşti;RO
Drăguţeşti;RO
Fărcăşeşti;RO
Florești;RO
Glogova;RO
Godineşti;RO
Hurezani;RO
Ioneşti;RO
Jupâneşti;RO
Leleşti;RO
Licurici;RO
Logreşti;RO
Logrești Moșteni;RO
Mătăsari;RO
Motru;RO
Municipiul Motru;RO
Municipiul Târgu Jiu;RO
Muşeteşti;RO
Negomir;RO
Novaci;RO
Oraş Bumbeşti-Jiu;RO
Oraş Rovinari;RO
Oraş Târgu Cãrbuneşti;RO
Oraş Ţicleni;RO
Oraş Tismana;RO
Oraş Turceni;RO
Padeş;RO
Peșteana de Jos;RO
Peșteana Jiu;RO
Peştişani;RO
Piscoiu;RO
Plopşoru;RO
Ploștina;RO
Pociovaliștea;RO
Pocruia;RO
Poiana;RO
Pojogeni;RO
Polovragi;RO
Prigoria;RO
Roşia de Amaradia;RO
Rovinari;RO
Runcu;RO
Săcelu;RO
Samarineşti;RO
Sâmbotin;RO
Săuleşti;RO
Scoarţa;RO
Slivileşti;RO
Sohodol;RO
Stăneşti;RO
Stejari;RO
Sterpoaia;RO
Stoina;RO
Ţânţăreni;RO
Târgu Cărbuneşti;RO
Târgu Jiu;RO
Teleşti;RO
Ţicleni;RO
Tismana;RO
Turburea;RO
Turceni;RO
Turcineşti;RO
Urdari;RO
Văgiuleşti;RO
Valea Mare;RO
Vierșani;RO
Vlăduleni;RO
Voiteștii din Vale;RO
Atid;RO
Avrămeşti;RO
Băile Tuşnad;RO
Bălan;RO
Bancu;RO
Bilbor;RO
Borsec;RO
Brădeşti;RO
Căpâlniţa;RO
Cârţa;RO
Ciceu;RO
Ciucani;RO
Ciucsângeorgiu;RO
Ciumani;RO
Comuna Atid;RO
Comuna Avrămeşti;RO
Comuna Bilbor;RO
Comuna Brădeşti;RO
Comuna Căpâlniţa;RO
Comuna Cârţa;RO
Comuna Ciceu;RO
Comuna Ciucsângeorgiu;RO
Comuna Ciumani;RO
Comuna Corbu;RO
Comuna Corund;RO
Comuna Cozmeni;RO
Comuna Dăneşti;RO
Comuna Dârjiu;RO
Comuna Dealu;RO
Comuna Ditrău;RO
Comuna Feliceni;RO
Comuna Frumoasa;RO
Comuna Gălăuţaş;RO
Comuna Joseni;RO
Comuna Lăzarea;RO
Comuna Leliceni;RO
Comuna Lueta;RO
Comuna Lunca de Jos;RO
Comuna Lunca de Sus;RO
Comuna Lupeni;RO
Comuna Mădăraş;RO
Comuna Mărtiniş;RO
Comuna Mereşti;RO
Comuna Mihăileni;RO
Comuna Mugeni;RO
Comuna Ocland;RO
Comuna Pãuleni-Ciuc;RO
Comuna Plãieşii De Jos;RO
Comuna Porumbeni;RO
Comuna Praid;RO
Comuna Racu;RO
Comuna Remetea;RO
Comuna Săcel;RO
Comuna Sâncrăieni;RO
Comuna Sândominic;RO
Comuna Sânmartin;RO
Comuna Sânsimion;RO
Comuna Sântimbru;RO
Comuna Sărmaş;RO
Comuna Satu Mare;RO
Comuna Secuieni;RO
Comuna Siculeni;RO
Comuna Simoneşti;RO
Comuna Subcetate;RO
Comuna Suseni;RO
Comuna Tomeşti;RO
Comuna Tulgheş;RO
Comuna Tuşnad;RO
Comuna Ulieş;RO
Comuna Vărşag;RO
Comuna Voşlãbeni;RO
Comuna Zetea;RO
Corbu;RO
Corund;RO
Cozmeni;RO
Cristuru Secuiesc;RO
Dăneşti;RO
Dârjiu;RO
Dealu;RO
Ditrău;RO
Eliseni;RO
Feliceni;RO
Filiaș;RO
Frumoasa;RO
Gălăuţaş;RO
Gheorgheni;RO
Hodoșa;RO
Imper;RO
Ineu;RO
Joseni;RO
Lăzarea;RO
Leliceni;RO
Lueta;RO
Lunca de Jos;RO
Lunca de Sus;RO
Lupeni;RO
Mădăraș;RO
Mărtiniş;RO
Mereşti;RO
Miercurea-Ciuc;RO
Mihăileni;RO
Misentea;RO
Mugeni;RO
Municipiul  Topliţa;RO
Municipiul Gheorgheni;RO
Municipiul Miercurea Ciuc;RO
Municipiul Odorheiu Secuiesc;RO
Nicolești;RO
Ocland;RO
Ocna de Jos;RO
Ocna de Sus;RO
Odorheiu Secuiesc;RO
Oraş Bãile Tuşnad;RO
Oraş Bãlan;RO
Oraş Borsec;RO
Oraş Cristuru Secuiesc;RO
Oraş Vlãhiţa;RO
Păuleni-Ciuc;RO
Porumbenii Mari;RO
Praid;RO
Racu;RO
Remetea;RO
Săcel;RO
Sâncrai;RO
Sâncrăieni;RO
Sândominic;RO
Sânmartin;RO
Sânsimion;RO
Sântimbru;RO
Sărmaş;RO
Satu Mare;RO
Siculeni;RO
Simoneşti;RO
Subcetate;RO
Suseni;RO
Tăureni;RO
Tomești;RO
Tulgheş;RO
Tuşnad;RO
Tușnadu Nou;RO
Vale;RO
Valea Rece;RO
Valea Strâmbă;RO
Vărşag;RO
Vlăhiţa;RO
Voșlăbeni;RO
Zencani;RO
Zetea;RO
Aninoasa;RO
Băcia;RO
Baia de Criş;RO
Băiţa;RO
Balşa;RO
Băniţa;RO
Baru;RO
Baru Mic;RO
Barza;RO
Bătrâna;RO
Beriu;RO
Blăjeni;RO
Boşorod;RO
Brad;RO
Brănişca;RO
Brazi;RO
Bretea Română;RO
Buceş;RO
Bucium-Orlea;RO
Bucureşci;RO
Bulzeștii de Sus;RO
Bunila;RO
Burjuc;RO
Călan;RO
Cârjiţi;RO
Căstău;RO
Cerbăl;RO
Certeju de Sus;RO
Comuna Băcia;RO
Comuna Baia de Criş;RO
Comuna Băiţa;RO
Comuna Balşa;RO
Comuna Băniţa;RO
Comuna Baru;RO
Comuna Bătrâna;RO
Comuna Beriu;RO
Comuna Blăjeni;RO
Comuna Boşorod;RO
Comuna Brănişca;RO
Comuna Bretea Română;RO
Comuna Buceş;RO
Comuna Bucureşci;RO
Comuna Bulzeştii De Sus;RO
Comuna Bunila;RO
Comuna Burjuc;RO
Comuna Cârjiţi;RO
Comuna Cerbăl;RO
Comuna Certeju de Sus;RO
Comuna Crişcior;RO
Comuna Densuş;RO
Comuna Dobra;RO
Comuna General Berthelot;RO
Comuna Ghelari;RO
Comuna Gurasada;RO
Comuna Hărău;RO
Comuna Ilia;RO
Comuna Lãpugiu De Jos;RO
Comuna Lelese;RO
Comuna Lunca Cernii De Jos;RO
Comuna Luncoiu De Jos;RO
Comuna Mărtineşti;RO
Comuna Orăştioara de Sus;RO
Comuna Pestişu Mic;RO
Comuna Pui;RO
Comuna Răchitova;RO
Comuna Rapoltu Mare;RO
Comuna Râu de Mori;RO
Comuna Ribiţa;RO
Comuna Romos;RO
Comuna Sãlaşu De Sus;RO
Comuna Sântămăria-Orlea;RO
Comuna Sarmizegetusa;RO
Comuna Şoimuş;RO
Comuna Teliucu Inferior;RO
Comuna Tomeşti;RO
Comuna Topliţa;RO
Comuna Toteşti;RO
Comuna Turdaş;RO
Comuna Vălişoara;RO
Comuna Vaţa De Jos;RO
Comuna Veţel;RO
Comuna Vorţa;RO
Comuna Zam;RO
Crişcior;RO
Cristur;RO
Densuş;RO
Deva;RO
Dobra;RO
General Berthelot;RO
Geoagiu;RO
Ghelari;RO
Gurasada;RO
Hărău;RO
Hărțăgani;RO
Haţeg;RO
Hunedoara;RO
Ilia;RO
Iscroni;RO
Jiu-Paroșeni;RO
Lăpugiu de Jos;RO
Lelese;RO
Lunca Cernii de Jos;RO
Luncoiu de Jos;RO
Lupeni;RO
Mărtineşti;RO
Municipiul  Lupeni;RO
Municipiul  Vulcan;RO
Municipiul Brad;RO
Municipiul Deva;RO
Municipiul Hunedoara;RO
Municipiul Orãştie;RO
Municipiul Petroşani;RO
Oraş Aninoasa;RO
Oraş Cãlan;RO
Oraş Geoagiu;RO
Oraş Haţeg;RO
Oraş Petrila;RO
Oraş Simeria;RO
Oraş Uricani;RO
Orăştie;RO
Orăştioara de Sus;RO
Peștișu Mare;RO
Peştişu Mic;RO
Petrila;RO
Petroşani;RO
Pricaz;RO
Pui;RO
Răchitova;RO
Rapoltu Mare;RO
Râu de Mori;RO
Ribiţa;RO
Romos;RO
Sălaşu de Sus;RO
Sântămăria-Orlea;RO
Sarmizegetusa;RO
Simeria;RO
Şoimuş;RO
Teliucu Inferior;RO
Tomeşti;RO
Topliţa;RO
Toteşti;RO
Turdaş;RO
Uricani;RO
Vălişoara;RO
Vaţa de Jos;RO
Veţel;RO
Vorţa;RO
Vulcan;RO
Zam;RO
Zdrapți;RO
Adâncata;RO
Albeşti;RO
Alexeni;RO
Amara;RO
Andrăşeşti;RO
Armăşeşti;RO
Axintele;RO
Balaciu;RO
Bărbulești;RO
Bărcăneşti;RO
Borănești;RO
Borduşani;RO
Broșteni;RO
Bucu;RO
Buești;RO
Buliga;RO
Căzăneşti;RO
Cegani;RO
Ciocârlia;RO
Ciochina;RO
Ciulniţa;RO
Cocora;RO
Colelia;RO
Comuna Adâncata;RO
Comuna Albeşti;RO
Comuna Alexeni;RO
Comuna Andrăşeşti;RO
Comuna Armăşeşti;RO
Comuna Axintele;RO
Comuna Balaciu;RO
Comuna Bărbuleşti;RO
Comuna Bărcăneşti;RO
Comuna Borăneşti;RO
Comuna Borduşani;RO
Comuna Bucu;RO
Comuna Bueşti;RO
Comuna Ciocârlia;RO
Comuna Ciochina;RO
Comuna Ciulniţa;RO
Comuna Cocora;RO
Comuna Colelia;RO
Comuna Cosâmbeşti;RO
Comuna Coşereni;RO
Comuna Drăgoeşti;RO
Comuna Dridu;RO
Comuna Făcăeni;RO
Comuna Gârbovi;RO
Comuna Gheorghe Doja;RO
Comuna Gheorghe Lazăr;RO
Comuna Giurgeni;RO
Comuna Grindu;RO
Comuna Griviţa;RO
Comuna Gura Ialomiţei;RO
Comuna Ion Roată;RO
Comuna Jilavele;RO
Comuna Maia;RO
Comuna Manasia;RO
Comuna Mărculeşti;RO
Comuna Mihail Kogălniceanu;RO
Comuna Miloşeşti;RO
Comuna Moldoveni;RO
Comuna Movila;RO
Comuna Moviliţa;RO
Comuna Munteni Buzău;RO
Comuna Ograda;RO
Comuna Perieţi;RO
Comuna Platoneşti;RO
Comuna Răduleşti;RO
Comuna Reviga;RO
Comuna Roşiori;RO
Comuna Sălcioara;RO
Comuna Sărăţeni;RO
Comuna Săveni;RO
Comuna Scânteia;RO
Comuna Sfântu Gheorghe;RO
Comuna Sinteşti;RO
Comuna Slobozia;RO
Comuna Stelnica;RO
Comuna Sudiţi;RO
Comuna Traian;RO
Comuna Valea Ciorii;RO
Comuna Valea Măcrişului;RO
Comuna Vlădeni;RO
Condeești;RO
Cosâmbeşti;RO
Coşereni;RO
Drăgoești;RO
Drăgoeşti-Snagov;RO
Dridu;RO
Făcăeni;RO
Feteşti;RO
Fetești-Gară;RO
Fierbinţi-Târg;RO
Fierbinții de Jos;RO
Fierbinții de Sus;RO
Gârbovi;RO
Gheorghe Doja;RO
Gheorghe Lazăr;RO
Giurgeni;RO
Grindu;RO
Griviţa;RO
Gura Ialomiței;RO
Iazu;RO
Ion Roată;RO
Jilavele;RO
Lăcusteni;RO
Luciu;RO
Maia;RO
Malu Roșu;RO
Manasia;RO
Mărculești;RO
Mihail Kogălniceanu;RO
Miloşeşti;RO
Moldoveni;RO
Movila;RO
Moviliţa;RO
Municipiul Feteşti;RO
Municipiul Urziceni;RO
Munteni Buzău;RO
Ograda;RO
Oraş Amara;RO
Oraş Cãzãneşti;RO
Oraş Fierbinţi-Târg;RO
Oraş Ţãndãrei;RO
Patru Frați;RO
Perieţi;RO
Platonești;RO
Rădulești;RO
Rași;RO
Reviga;RO
Roșiori;RO
Rovine;RO
Sălcioara;RO
Sărățeni;RO
Săveni;RO
Scânteia;RO
Sfântu Gheorghe;RO
Sineşti;RO
Slobozia;RO
Smirna;RO
Stelnica;RO
Sudiţi;RO
Ţăndărei;RO
Traian;RO
Urziceni;RO
Valea Ciorii;RO
Valea Măcrișului;RO
Vlădeni;RO
Vlașca;RO
Alexandru I. Cuza;RO
Andrieşeni;RO
Aroneanu;RO
Bădeni;RO
Balș;RO
Bălţaţi;RO
Bârnova;RO
Belceşti;RO
Bivolari;RO
Bohotin;RO
Borosoaia;RO
Bosia;RO
Boureni;RO
Brădicești;RO
Brăeşti;RO
Brătești;RO
Breazu;RO
Buda;RO
Budăi;RO
Buhalnița;RO
Butea;RO
Buznea;RO
Cârjoaia;RO
Cârniceni;RO
Cepleniţa;RO
Chișcăreni;RO
Ciohorăni;RO
Ciorteşti;RO
Ciurea;RO
Coarnele Caprei;RO
Cogeasca;RO
Comarna;RO
Comuna Alexandru I. Cuza;RO
Comuna Andrieşeni;RO
Comuna Aroneanu;RO
Comuna Balş;RO
Comuna Bălţaţi;RO
Comuna Bârnova;RO
Comuna Belceşti;RO
Comuna Bivolari;RO
Comuna Brăeşti;RO
Comuna Butea;RO
Comuna Cepleniţa;RO
Comuna Ciohorãni;RO
Comuna Ciorteşti;RO
Comuna Ciurea;RO
Comuna Coarnele Caprei;RO
Comuna Comarna;RO
Comuna Costeşti;RO
Comuna Costuleni;RO
Comuna Cotnari;RO
Comuna Cozmeşti;RO
Comuna Cristeşti;RO
Comuna Cucuteni;RO
Comuna Dagâţa;RO
Comuna Deleni;RO
Comuna Dobrovăţ;RO
Comuna Dolheşti;RO
Comuna Drăguşeni;RO
Comuna Dumeşti;RO
Comuna Erbiceni;RO
Comuna Fântânele;RO
Comuna Focuri;RO
Comuna Golãieşti;RO
Comuna Gorban;RO
Comuna Grajduri;RO
Comuna Gropniţa;RO
Comuna Grozeşti;RO
Comuna Hălăuceşti;RO
Comuna Hărmăneşti;RO
Comuna Heleşteni;RO
Comuna Holboca;RO
Comuna Horleşti;RO
Comuna Ion Neculce;RO
Comuna Ipatele;RO
Comuna Lespezi;RO
Comuna Leţcani;RO
Comuna Lungani;RO
Comuna Mădârjac;RO
Comuna Mirceşti;RO
Comuna Mironeasa;RO
Comuna Miroslava;RO
Comuna Mirosloveşti;RO
Comuna Mogoşeşti;RO
Comuna Mogoşeşti-Siret;RO
Comuna Moşna;RO
